symbol,signal_timestamp,signal_close,entry_next_open,ema_3,ema_8,ema_21,ema_50,rsi_14,macd,macd_signal,rel_volume,atr_pct,price_acceleration,persistence_bars,signal_score,signal_status,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,complete_10d,outcome
COST,2026-08-13 04:00:00+00:00,961.7,963.34,955.0247550465098,951.5173215005394,948.7668684484912,955.4283667926788,55.80485966469304,1.1135336533467353,-0.4604613380334145,0.684744705689981,1.890922325049391,0.0070759636166664,1,60,EARLY,-0.0025951377499117,-0.0017958353229389,-0.0313285029169349,,0.0151919363879835,-0.0388647829426787,False,NEGATIVE
JPM,2026-03-31 04:00:00+00:00,294.17,295.39,289.9147386968899,289.254834490286,291.4027615082678,298.958637585448,52.61555219794031,-3.222557124358559,-4.191311021197866,1.010682964055726,2.2359520005439024,0.033131617968092,1,45,EARLY,-0.000406242594536,0.0005755103422593,0.0426216188767394,0.035478519922814,0.0533193405328549,-0.0219371001049458,True,POSITIVE
JPM,2026-04-27 04:00:00+00:00,311.7,314.86,311.01645311255913,310.7801299789483,306.35104222920654,303.8859831574934,58.65150405969764,4.31776425113992,4.09212446600709,0.7550673601732277,2.006049773133508,0.0221625085421641,2,70,CONFIRMED,-0.0107190497363908,-0.0049704630629485,-0.022708505367465,-0.047799021787461,0.0036206567998475,-0.0263926824620466,True,NEGATIVE
JPM,2026-04-30 04:00:00+00:00,313.295,313.59,311.7726816390699,311.16927926307164,307.607616250343,304.73215499691634,59.48650976350445,3.810501058109594,3.998450656887976,1.0877655836185982,1.8510623260140489,0.0202553377282106,2,60,CONFIRMING,-0.0035396536879362,-0.0134889505405145,-0.0231831372173857,-0.0432730635543224,0.0084186357983355,-0.0235976912529097,True,NEGATIVE
JPM,2026-05-06 04:00:00+00:00,314.865,316.02,312.25204260244186,311.3498475096228,308.75268612140087,305.6811622933862,59.52447477740106,3.0701153787250632,3.504759531693571,1.117554234907807,1.6773628607271611,0.0124326104982477,1,60,EARLY,-0.030694259856971,-0.0512942218846907,-0.0497120435415479,-0.0443959243085879,0.0002531485349028,-0.0645528764002277,True,NEGATIVE
JPM,2026-05-21 04:00:00+00:00,302.99,304.76,301.485084005177,301.4270267291374,303.6474674069882,304.0270533310168,49.12441460596674,-1.4640189349971138,-0.5759428905404297,1.113025045621517,2.0150358569118283,-0.0174768960003566,1,20,EARLY,0.0051844074025462,-0.0181454259089118,-0.0178172988581178,0.0250032812705078,0.0167672922955768,-0.0313853524084525,True,WHIPSAW
JPM,2026-06-04 04:00:00+00:00,310.89,314.62,305.5624708671976,302.6602025083039,302.7755827691421,303.41911444558474,58.369579817581474,-0.5789445915674492,-1.1467091459500711,1.4751397681573446,1.9207528616001055,0.0330940889482571,1,60,EARLY,-0.0071196999555018,-0.0064840124594749,-0.0034327124785454,0.0337232216642298,0.0053397749666264,-0.017831034263556,True,FLAT
JPM,2026-07-01 04:00:00+00:00,334.06,337.885,331.3572053622088,329.9251380338708,323.2213415501753,315.0162927328812,62.76949935045389,6.778296544520401,6.524602337293459,0.7281525001408596,2.369334850026936,0.0275189720148422,2,70,CONFIRMED,-0.0107285023010788,0.0030927682495525,-0.0073101794989418,0.0154046495109281,0.0099590097222428,-0.0228924042203708,True,FLAT
BAC,2026-03-24 04:00:00+00:00,48.17,48.595,47.737322639364365,47.60006633737612,48.74862752574742,50.88700819528549,43.854923146569774,-1.3328504167241275,-1.4625710789962478,1.1329914546027218,2.6446513834929863,0.0062584808583323,1,35,EARLY,0.0036011935384299,-0.0338512192612407,0.0029838460746991,0.0680111122543472,0.0105977981273792,-0.0361148266282538,True,FLAT
BAC,2026-03-31 04:00:00+00:00,48.74,49.9,48.07710383248013,47.86408533476063,48.45379036811159,50.35969497434932,49.96026016764992,-0.8874567088385135,-1.163775360692833,1.0786095262816144,2.3455360806612338,0.0260074134754426,1,35,EARLY,-0.0126252505010019,0.0034068136272544,0.0400801603206413,0.0883767535070141,0.0467935871743487,-0.0348697394789579,True,POSITIVE
BAC,2026-04-30 04:00:00+00:00,53.47,53.565,53.11567048411552,52.93618845315369,52.22006813681061,51.65045355913996,61.86600287588976,0.793042620314182,0.8669490722222457,0.7978188376400608,2.1019797483234925,0.0067894712483509,1,60,EARLY,-0.0063474283580695,-0.0081209745169419,-0.015495192756464,-0.0693549892653784,0.0117614113693644,-0.0291234948193782,True,FLAT
BAC,2026-05-05 04:00:00+00:00,53.13,53.94,52.92008381051444,52.899482358616886,52.38076494125514,51.78806357116989,57.23778691964385,0.6475159392316883,0.7786593799036637,0.6465561869936778,1.963512677798391,0.0351605646337545,2,60,CONFIRMING,-0.0068594734890619,-0.0493140526510937,-0.0580274378939561,-0.0596959584723767,0.0047274749721912,-0.0760103819058212,True,NEGATIVE
BAC,2026-05-20 04:00:00+00:00,51.15,51.0,50.8398633221731,50.838393913106245,51.369339227176354,51.47728554442818,48.156410370765954,-0.3402271694179291,-0.1138008070843457,1.861487492592492,2.202904622259459,0.0084779179810725,1,40,EARLY,0.0091176470588236,0.0239215686274509,-0.0035294117647058,0.0609803921568627,0.0294117647058822,-0.0070588235294117,True,FLAT
BAC,2026-05-29 04:00:00+00:00,51.61,51.29,51.37820098940895,51.30332758572078,51.41520248931669,51.479954637552936,51.2575521626475,-0.1223186192575127,-0.1445942124965367,1.0098027133440783,1.929996955185872,0.0210245130544008,2,45,CONFIRMING,0.0040943653733671,0.0220315851043089,0.0493273542600896,0.0916357964515499,0.0592708130239811,-0.0081887307467343,True,STRONG_POSITIVE
GS,2026-03-31 04:00:00+00:00,845.7,866.765,828.8585641683524,823.5509475561719,833.1608300398594,863.7753843371361,52.72625041234296,-15.349687934386791,-20.913488493391934,1.49528156734024,2.924584874744506,0.0401529843729966,1,60,EARLY,-0.0076779749989904,-0.0003518831517193,0.0451044977589081,0.0377611001828639,0.0585914290493962,-0.0406742311929992,True,POSITIVE
GS,2026-05-06 04:00:00+00:00,937.475,937.72,926.535729671376,922.4633319353336,910.5798345126792,895.5268252419344,59.77217460652784,14.000521993684288,15.97043802780521,1.3625127593373754,2.286499068546589,0.0036679071212328,1,75,EARLY,-0.0133408693426608,0.0080194514353963,0.019142174636352,0.0475088512562384,0.0231305720257646,-0.0171426438595743,True,POSITIVE
GS,2026-05-20 04:00:00+00:00,982.27,985.34,960.8701813766322,951.2553464631962,935.2184140016404,913.298477503094,63.78686963747714,16.398515542466157,15.753852114528929,1.7863012655651629,2.5050938860278467,0.0760723563589955,2,85,CONFIRMED,0.0030852294639414,0.0096717884182109,0.0234436844135019,0.1089674630076926,0.0311466092922239,-0.0148019972801266,True,STRONG_POSITIVE
GS,2026-06-12 04:00:00+00:00,1062.71,1089.6,1045.462537081625,1038.572826302205,1013.8666080206904,969.7084331475888,61.24672703743331,27.92193763373496,29.80985169857502,1.1501104081636615,3.3592688235064783,-0.0084018193625035,1,55,EARLY,-0.010948972099853,0.0084159324522761,0.0152441262848752,-0.0632066813509544,0.0320759911894272,-0.0119768722466959,True,POSITIVE
GS,2026-07-09 04:00:00+00:00,1056.07,1063.21,1045.1854566386191,1041.7632676814872,1041.524987350038,1010.9422665975804,54.47687844927676,5.880784324897149,11.26436627037986,0.4245259040509371,2.8572916568030564,0.0390692991163627,1,60,EARLY,-0.0076466549411687,0.0739835027887245,0.0306054307239398,0.0096970495010393,0.084959697519775,-0.0245483018406524,True,POSITIVE
GS,2026-07-22 04:00:00+00:00,1098.19,1075.85,1088.4903817512472,1083.156470651155,1068.6009091940568,1034.41370070047,56.31623845031345,15.3116000089924,14.610660791522047,0.629049801101221,3.3157481206088497,-0.017365357247852,1,65,EARLY,-0.0021657294232466,-0.02586791839011,-0.0881814379327972,-0.0142399033322488,0.0116558999860576,-0.0911186503694752,True,NEGATIVE
GS,2026-08-04 04:00:00+00:00,1053.13,1065.82,1037.914434339358,1037.5307053533602,1048.298468269259,1034.427160007947,50.85495672385101,-5.678462918590867,-0.0576387403400615,1.1242111968319324,3.694836209340592,0.0161560874893349,1,45,EARLY,-0.0049633146309883,-0.0242254789739354,-0.0299769191795988,-0.0242442438685706,0.0105927830215233,-0.035831566305755,True,NEGATIVE
GS,2026-08-13 04:00:00+00:00,1042.395,1036.45,1039.0411283932765,1038.441346479315,1043.8642557294534,1035.671580278396,49.48978543789541,-4.529601392022187,-3.7785649592670367,0.6449282438219646,3.024422466668444,0.0043258003026929,1,35,EARLY,0.0024506729702349,0.0034058565294996,-0.0327560422596363,,0.0174152153987168,-0.0334507212118289,False,NEGATIVE
XOM,2026-04-29 04:00:00+00:00,154.65,152.41,152.14001907878378,150.87112570207597,152.65954589722588,151.69390717026334,52.95149522089383,-1.706865632349519,-1.654514057465286,0.9667664292349264,2.5483811371299265,0.0110336797475518,1,45,EARLY,0.0136473984646676,0.0087920740108917,-0.0248671347024472,-0.0051833869168689,0.0214552850862805,-0.0347090085952365,True,NEGATIVE
XOM,2026-05-13 04:00:00+00:00,151.62,151.55,150.51527345613164,150.11095925648377,151.23960058721238,151.3186857528028,49.97982490000656,-1.245274855265734,-1.3617995482068068,0.8800384463604668,2.5870597546497804,-4.172636551058595e-05,1,30,EARLY,0.008083140877598,0.0589244473771031,0.0313097987462882,-0.0300890795117123,0.0799736060706035,-0.0017815902342461,True,STRONG_POSITIVE
XOM,2026-06-03 04:00:00+00:00,152.74,151.41,150.84302369833108,150.58175284620674,151.6477244323825,151.81341354809567,51.37068793464146,-0.8454013289353384,-0.5261039381405533,0.8966664905275528,2.722413438335922,0.0190067550859125,1,35,EARLY,0.0044911168350836,0.0029060167756422,-0.0048213460141337,-0.0701406776302754,0.0156528630869823,-0.0238755696453338,True,FLAT
XOM,2026-07-07 04:00:00+00:00,141.635,143.435,139.09987562013237,138.22025583769823,140.96146065426888,145.31405019332294,48.711235530840725,-3.18742866174793,-3.5238700287848577,1.090714834193372,1.8352001371735205,0.0417957189085788,1,35,EARLY,-0.0172552027050579,-0.0321051347300169,0.0116080454561298,0.0576219193362845,0.0144316240805939,-0.0440269111444208,True,POSITIVE
XOM,2026-08-10 04:00:00+00:00,159.785,159.655,156.6264981460497,155.14882182709843,152.2261832933199,149.50215003658064,64.92912313077909,2.93779764357069,2.8658404656226413,0.9809927381038148,2.6128860656507222,0.0572554133011153,1,70,EARLY,0.000814255738937,-0.0064200933262347,0.0117440731577462,0.0276533775954401,0.0178823087281951,-0.013873665090351,True,POSITIVE
CVX,2026-04-28 04:00:00+00:00,188.29,190.41,186.84596336769755,186.80450237797407,189.8185054955733,188.8121370354413,47.2111747149804,-2.5435160949590454,-2.033921164879001,0.9582147741458772,2.5126514570988507,0.0203108689563961,1,35,EARLY,0.0097158762670026,0.0013129562522977,0.011816606270679,-0.0232655847907148,0.0194842707840974,-0.0117640880205871,True,POSITIVE
CVX,2026-05-15 04:00:00+00:00,191.105,190.585,188.5857209427939,187.27141675076564,188.1716301912215,188.39752078390973,54.15680948197031,-1.237797562885305,-1.6015986914222506,0.8675062333406599,2.204472485208206,0.020591563672953,1,45,EARLY,0.0291470997192853,0.0040401920402968,0.0044337172390271,-0.0247920875200041,0.0434451819398169,-0.0082377941600861,True,FLAT
CVX,2026-06-03 04:00:00+00:00,189.745,188.7,187.9351845021833,187.0926828987088,187.8609483382776,188.3168226365076,52.55214855648217,-0.8397335518330351,-0.8553347160995506,0.6212114767369941,2.356922636771908,0.0015334968296389,1,45,EARLY,-0.0019077901430841,0.0026497085320613,0.005988341282459,-0.058664546899841,0.0210386857445681,-0.0169051404345521,True,FLAT
CVX,2026-07-07 04:00:00+00:00,173.925,176.3,170.99397316341032,170.64371370602078,175.23412666646834,180.8719403117608,45.30386922776455,-4.675230706669424,-4.513997848757581,1.0235689230917788,1.9688289287254344,0.0402593377505074,1,25,EARLY,-0.0021554169030063,0.0001418037436187,0.0308564946114577,0.0837209302325581,0.0375496313102665,-0.0156834940442428,True,STRONG_POSITIVE
CVX,2026-08-10 04:00:00+00:00,194.92,194.325,191.41180095875103,190.6779584839506,188.38006191722388,185.7774071650641,59.407394288616985,2.622741300906654,2.9331961666491404,0.9620562696549182,2.4563190759579023,0.0590253233967248,1,60,EARLY,0.0120159526566319,0.0174707320210987,0.0432522835456066,0.0448218191174578,0.0479094300784768,-0.0023414383121059,True,STRONG_POSITIVE
CAT,2026-03-24 04:00:00+00:00,716.57,728.4,705.4207868187207,701.3307028562433,708.1538852303754,695.4516727899518,53.99486251280205,-4.236585054653347,-1.8172183828202657,0.4525301555711962,3.5338487516920902,-0.0097814184449955,1,40,EARLY,-0.0137561779242174,-0.0454008786381108,-0.0273338824821526,0.0595208676551346,0.0,-0.0869645799011532,True,NEGATIVE
CAT,2026-04-01 04:00:00+00:00,730.175,706.35,713.3150122940425,705.0081536244553,706.5050405012163,697.2741356863131,56.62681182410744,-2.0434737923940247,-3.1913680873599333,1.210313354274781,3.222661886338403,-0.0308645004784353,1,65,EARLY,0.0156154880724852,0.0257804204714375,0.114405039994337,0.0933177603171231,0.1261980604516175,-0.002647412755716,True,STRONG_POSITIVE
CAT,2026-05-26 04:00:00+00:00,908.14,902.0,891.3222194558712,885.4744912804235,871.1675765863486,822.2331868343713,60.92073294807286,21.250163444205327,27.565723522050764,0.6079355896249157,3.1192091213123208,0.0159388130815376,1,60,EARLY,0.0092073170731705,-0.0291186252771618,0.0089578713968958,0.0138968957871397,0.0109645232815964,-0.0535920177383592,True,FLAT
CAT,2026-06-02 04:00:00+00:00,910.08,913.97,892.5799131079959,888.363214363496,878.1025422917886,834.4478231968378,58.8619814208892,15.876216771454551,20.6972856008651,0.955706854000009,3.0141384744826185,0.0638787179309761,1,60,EARLY,0.0137531866472639,-0.0109193956037944,0.0006181822160464,0.0349792662778867,0.0359530400341367,-0.039410483932733,True,FLAT
CAT,2026-06-12 04:00:00+00:00,910.76,940.11,901.091171535578,900.491337367738,892.715386465788,854.3055021060724,54.62751642810705,12.32796987110737,16.050883445934403,0.6010421577910773,3.8076912217739656,-0.033242145476152,1,55,EARLY,-0.0065098765038134,0.0172107519332842,0.0871600131899457,0.0992862537362648,0.0881279850230292,-0.011966684749657,True,STRONG_POSITIVE
CAT,2026-08-04 04:00:00+00:00,877.09,871.0,850.0728749778646,846.7819161443656,877.6807212422054,892.0186737285287,48.42373631506154,-28.478402152984813,-24.8821975072101,1.7950267719998534,4.903919291553401,0.0351744511013332,1,40,EARLY,0.0007577497129735,-0.0329047072330653,-0.0319058553386911,-0.0343053960964409,0.0392365097588978,-0.0403157290470723,True,NEGATIVE
CAT,2026-08-12 04:00:00+00:00,855.67,857.38,849.6773886715291,848.8760785721623,865.8057749703257,883.2455338907525,46.174961032168,-19.99198359939203,-22.874867319110685,1.144010487388647,4.581706231875106,0.0080551186182784,1,35,EARLY,-0.0029391868249784,0.0283479903893255,-0.0482341552170566,,0.0354801838158109,-0.0600375562760969,False,NEGATIVE
DE,2026-03-25 04:00:00+00:00,578.02,576.5,576.5365237272713,576.1703078411143,583.9059300898394,569.4402481501369,47.43911551567616,-3.970295961788111,-0.1898735877421726,0.5455300120507158,2.4589485287212027,-0.0329125544724926,1,10,EARLY,0.0084822202948828,-0.0362185602775368,-0.0116045099739809,0.0720901994796183,0.0191934084995664,-0.0461751951431049,True,WHIPSAW
DE,2026-04-02 04:00:00+00:00,575.4,571.33,571.0976019332386,570.5961718933978,577.289376764243,569.283658917481,48.69886670822136,-5.28026898505243,-4.026656048485286,1.109052961598221,2.6856472516013725,-0.001782525881067,1,30,EARLY,0.0065986382651006,0.06668650342184,0.0590289324908546,0.0336145485096177,0.0837694502301646,-0.0078763586718708,True,STRONG_POSITIVE
DE,2026-04-20 04:00:00+00:00,594.69,592.14,591.5533875009439,590.8620634915862,587.6263984395733,577.884651597908,53.60102186152673,2.837676390716865,2.0059420074992724,0.5898897101769633,2.530069688168867,-0.0038078962928798,1,65,EARLY,-0.0078697605296044,-0.000168878981322,-0.0410375924612421,-0.0226635592934102,0.0096598777316174,-0.0515418650994696,True,NEGATIVE
DE,2026-04-30 04:00:00+00:00,590.215,588.17,577.0918882324256,576.4980090143999,580.7614474168779,577.1422275818803,53.238873395493634,-2.8945242791484134,-1.2349142726391331,1.429917733583471,2.5911259940384936,0.0603056225168596,1,60,EARLY,-0.0180220004420489,-0.02060628729789,-0.0121053436931499,-0.022340479793257,0.0088579832361392,-0.0245337232432799,True,FLAT
DE,2026-05-11 04:00:00+00:00,588.61,592.235,583.6279835018158,581.2198057227102,581.1639247214887,578.1719114780669,52.75914395089497,-0.5862889928074537,-1.3779376436490502,0.7745227725146718,2.644608241692902,0.0355878893533422,2,70,CONFIRMED,-0.0059013736101378,-0.0290509679434685,-0.0471434481244775,-0.107009886278251,7.598335120340138e-05,-0.0614536459344685,True,NEGATIVE
DE,2026-06-02 04:00:00+00:00,579.31,579.99,560.0512648920746,550.7892295730244,557.9140480305431,566.519677357203,57.54015609869965,-8.456481463809496,-9.572789734697375,1.562639528359973,2.832495308458091,0.0667510708662411,1,60,EARLY,0.0148623252125037,0.0072932291936067,-0.0044138692046415,0.0095346471490886,0.0416903739719649,-0.0245435266125277,True,FLAT
DE,2026-06-12 04:00:00+00:00,577.34,585.33,573.0355127534847,571.2077576703648,567.6774798366962,569.403758692466,53.9459451199122,1.276670707260223,-1.3163371519610851,0.577219060211344,2.8125912435851124,0.0009005186042163,1,60,EARLY,-0.0167768609160645,0.0054755437103855,0.0222951155758288,0.0713187432730255,0.0313498368441731,-0.0178275502707875,True,STRONG_POSITIVE
DE,2026-07-22 04:00:00+00:00,607.49,609.47,598.1958487827408,595.7152538260841,596.3239538789416,589.63124839374,55.4095063952964,1.2600716251288304,3.235318239517907,0.7923842562518244,2.870358830127715,0.0328885776768421,1,45,EARLY,0.0009516465125436,0.0251201863914547,0.0026908625527097,0.0040691092260489,0.0560322903506325,-0.0042495939094623,True,FLAT
DE,2026-08-04 04:00:00+00:00,617.34,619.16,610.3005387671537,609.2781855892321,605.8092409999017,596.8940016176496,54.88640850271745,4.229049603117687,4.7008649353222935,1.1630274103550975,2.9257436281928446,-0.0009981722185226,1,55,EARLY,-0.0116448090961946,0.0030605982298597,-0.0017604496414496,-0.0494783254732217,0.0133729569093612,-0.0256476516570838,True,FLAT
DE,2026-08-20 04:00:00+00:00,620.72,624.135,604.8342701510662,604.5435696429744,606.4952442862859,601.1237038654224,55.24485755026454,-0.1279409324831704,1.841481904038519,3.519466888215224,2.70290952442325,0.0824251817759859,1,60,EARLY,0.0378363655298934,,,,0.0575115960489316,-0.0224550778277135,False,INCOMPLETE
GE,2026-04-07 04:00:00+00:00,288.67,309.95,287.5390511305229,287.4150386550112,295.95016807309145,306.6884785751027,43.64846687779032,-9.10104962614514,-9.36636026209347,1.4854779793588615,3.551880793194404,-0.026891964796174,1,45,EARLY,-0.0060493628004516,-0.0053718341668009,0.0255363768349734,-0.0748185191159864,0.0295692853686078,-0.0179706404258751,True,STRONG_POSITIVE
GE,2026-05-06 04:00:00+00:00,305.775,308.0,295.498017031694,290.72155968218146,292.54934527843875,299.4847374478622,56.43558091053946,-3.067311814904372,-4.207767630449828,1.657462544811184,3.6704159220715487,0.0443384323130542,1,60,EARLY,-0.0175649350649351,-0.0230519480519481,-0.0428896103896103,-0.0253084415584415,0.0062662337662338,-0.0538636363636363,True,NEGATIVE
GE,2026-05-20 04:00:00+00:00,300.205,298.255,293.1768340010075,291.8324402151822,292.70563404375486,297.4562102841051,54.12943594670505,-1.3653024034053374,-1.727386365862961,0.985403836577984,3.147016205592843,0.0542566800522914,1,45,EARLY,0.0118187457041791,0.0545003436656552,0.0754890949020132,0.0988583594575112,0.0806189334629763,-0.0115169904947108,True,STRONG_POSITIVE
GE,2026-07-24 04:00:00+00:00,353.74,360.63,349.7057808517037,349.2305002974895,351.38519471408244,341.1440174197666,53.02342140342865,0.6479208167068009,3.5152515039839,0.7107668582024756,2.943748031241673,-0.0101097467101927,1,40,EARLY,0.0028561129135125,-0.0273410420652746,-0.0013587333277874,0.0265784876466184,0.016069101294956,-0.035743005296287,True,WHIPSAW
GE,2026-08-17 04:00:00+00:00,369.06,366.85,367.5595716214119,367.0995570984732,363.7217685530437,353.2477156655461,55.75526597283311,4.134700742832365,4.581344618735057,1.2226793813796966,2.3450503596008385,-0.0192622950264202,1,70,EARLY,0.0225705329153604,-0.0602153468720185,-0.0682704102494208,,0.0237017854709009,-0.0717186861114896,False,NEGATIVE
LMT,2026-04-06 04:00:00+00:00,637.69,634.935,627.6682601133243,622.3858538196891,628.5286479730559,619.3337549506654,54.259874195460384,-4.987305648410938,-4.018649809161792,0.995962808788157,2.256470340492363,0.016434536642901,1,45,EARLY,-0.011859481679227,-0.0173009835652466,-0.0240654555190688,-0.0846307102301808,0.0026065660264438,-0.0451463535637505,True,NEGATIVE
LMT,2026-05-13 04:00:00+00:00,520.07,520.9,518.0335189918671,517.0995203028352,536.8082255198883,568.2705347813558,35.60271842046306,-23.31479382761813,-26.19042686746112,0.3522060557483477,2.378869328030018,-0.0190243602211455,1,30,EARLY,-0.0013438279900171,0.0140717988097525,0.0032635822614706,0.0310808216548283,0.0175465540410826,-0.0154156267997696,True,FLAT
LMT,2026-06-09 04:00:00+00:00,529.97,533.475,525.1482756558189,523.1280339574027,526.0920817198374,545.5917006322633,50.15018913030364,-5.847031219459268,-8.251290085706241,0.7405395885764928,1.795249865895377,0.0265588188641625,1,45,EARLY,-0.0160738553821642,0.0126903791180468,0.0051642532452316,-0.0783260696377524,0.032485121139697,-0.0160738553821642,True,FLAT
LMT,2026-07-01 04:00:00+00:00,521.27,535.01,513.736949105092,510.83500324262064,516.2924426676154,531.9251789581325,50.93790967194869,-6.274143287654056,-6.5081614503668765,1.231431792837031,2.900128532238569,0.0097225881816145,1,60,EARLY,0.0202799947664529,0.0005046634642342,-0.0315134296555205,-0.0400459804489634,0.0211211005401767,-0.0361021289321693,True,NEGATIVE
LMT,2026-07-23 04:00:00+00:00,567.78,569.96,539.7548302291597,525.5183684929953,521.6302881122007,528.1157789517512,68.14648760233192,1.2266648193013907,-1.6991684457423155,3.2060822232098425,2.6918751226581694,0.0881898486303716,1,75,EARLY,0.0222998105130183,0.01994876833462,0.0069478559898938,0.0225454417853883,0.0408976068496034,-0.02289634360306,True,FLAT
RTX,2026-04-02 04:00:00+00:00,196.21,195.83,194.5539854289453,194.2894949716336,197.3856886223412,198.0912400420981,47.51127847923721,-2.542807011389783,-1.843976492806199,1.031823057137799,2.359534609419936,-0.0012177131775947,1,20,EARLY,0.0130725629372414,0.0388602359189091,0.0295153960067404,0.0030894142879027,0.0484603993259458,-0.0038553847725069,True,STRONG_POSITIVE
RTX,2026-05-11 04:00:00+00:00,178.63,178.14,177.29705093792057,176.704188432297,181.45706461653683,188.49737249271195,41.67221682131309,-5.373548735422617,-5.808220947692569,0.9053824774585528,2.4435984996921025,0.018842225336245,1,35,EARLY,0.0042101717750084,-0.0129392612551924,-0.0122094981475243,0.0049399348826766,0.0099360053890198,-0.0412877512069158,True,WHIPSAW
RTX,2026-05-22 04:00:00+00:00,177.05,177.93,176.22821689636314,175.84808347733218,178.1603098933151,184.65043122768768,44.93124362967208,-3.2972920919157787,-4.181908142237593,0.6947510969941727,2.033727357082342,-0.0011854080757445,1,30,EARLY,0.0061260046085538,0.0055358848985556,-0.0206260889113697,0.0036531220142752,0.0201202720170852,-0.0210757039285112,True,NEGATIVE
RTX,2026-06-04 04:00:00+00:00,179.48,178.97,176.7474149097514,176.37905700502034,177.35708522667417,182.4897055948985,51.768824343612025,-1.750612968002173,-2.423514355738829,1.0769220940564088,2.248758317679647,0.0492653728532228,1,45,EARLY,0.0114544337039728,0.0139129463038498,0.0287757724758339,0.0372688160026819,0.0300609040621333,-0.0111191819858077,True,STRONG_POSITIVE
RTX,2026-07-15 04:00:00+00:00,195.88,195.45,195.42288147782844,195.19827564537584,191.62304720809755,187.9851849707256,58.773090928576046,3.748345789620032,3.789468314218269,0.98161303431388,1.9864567227748755,0.0247230521748419,2,60,CONFIRMING,-0.0056536198516243,-0.0051675620363264,-0.0036838066001534,0.1022256331542594,0.0146840624200563,-0.0263494499872088,True,FLAT
RTX,2026-07-23 04:00:00+00:00,209.09,210.645,201.72871689809108,197.72958050169788,194.08481000546837,189.88597616132057,71.72918356203279,3.550546958767484,3.247238465556354,2.6040711750464234,2.434016793861836,0.0684256302247761,1,75,EARLY,0.0104915853687481,0.0374326473450592,0.0177075173870728,0.0602672743240997,0.0503928410358658,-0.0058629447648889,True,POSITIVE
LLY,2026-04-01 04:00:00+00:00,954.735,943.21,929.5656214642177,918.7999424608936,943.054851452961,985.4379611951584,48.90836928984962,-27.955681923779707,-30.541832137982496,2.3439900872292307,2.855579222057879,0.0008505444877566,1,50,EARLY,-0.0078667528970219,-0.0130193700236427,0.0129451553736705,-0.0417510416556228,0.0217660966274741,-0.0470361849429077,True,POSITIVE
LLY,2026-04-30 04:00:00+00:00,934.86,947.49,900.0697426563468,896.4606291934002,911.0157709902855,944.391845261442,52.98771328213321,-16.025718611971797,-16.20384576500591,3.0257409516426903,3.217937903612764,0.1235006726744553,1,60,EARLY,0.0171716851892895,0.0432827787100655,0.0294040042638972,0.0636312784303791,0.0516733685843651,-0.0038206207981087,True,STRONG_POSITIVE
LLY,2026-06-25 04:00:00+00:00,1127.63,1132.07,1119.9298600839472,1117.4691894681196,1101.793144852997,1056.229332285818,60.15237659541444,23.256341682879796,30.247210209251627,0.8536530800735828,2.7927727053326765,0.0006069638503558,1,60,EARLY,0.0658086514084819,0.0594574540443613,0.0695363360922911,0.0499085745581102,0.0931744503431766,0.0,True,STRONG_POSITIVE
LLY,2026-07-23 04:00:00+00:00,1185.55,1195.75,1175.2482435223772,1173.412490248189,1168.3027278551106,1125.3418136412877,55.29836245756309,12.414552029526476,19.216843129477603,0.5865028292599959,2.934623471926833,0.0303120316816103,1,60,EARLY,0.000326155132762,0.021768764373824,-0.0334434455362743,-0.0032699142797407,0.0299435500731759,-0.0346184403094291,True,NEGATIVE
LLY,2026-08-06 04:00:00+00:00,1191.84,1191.005,1170.8481525815648,1165.6372111602657,1168.5617118819837,1140.426126721105,54.96916139479642,1.9873531623763936,6.617005647229562,0.7919039248386144,3.391514680781697,-0.027087402292987,1,40,EARLY,-0.0042359184050445,0.018400426530535,0.0151846549762593,0.0457974567697028,0.0382995873233107,-0.0238370115994476,True,POSITIVE
LLY,2026-08-18 04:00:00+00:00,1226.66,1242.5,1208.597531846022,1200.466940990788,1188.5639995431695,1158.447459648535,58.03894523414542,11.520341951275896,9.72160391349312,0.8947233445431012,3.559753430336965,0.0311265148571979,2,70,CONFIRMED,0.0306317907444666,0.0102213279678069,,,0.0402454728370222,-0.0096579476861167,False,INCOMPLETE
JNJ,2026-03-26 04:00:00+00:00,239.33,239.565,238.5650298336846,238.36829500628772,239.405078688115,234.7806060960197,49.62851105935151,-0.0964590010239874,0.8099366164874664,0.8521864441324986,1.5638896681808152,-0.0223537288034397,1,30,EARLY,0.0034854841066098,0.0198484753615928,0.0144637154843152,-0.0046960115208816,0.0319120071796799,-0.001502723686682,True,POSITIVE
JNJ,2026-05-13 04:00:00+00:00,230.455,230.93,226.80426889131135,225.4634225726394,228.05805988520848,231.3091786984953,51.931840025179,-3.06649388620761,-3.4626936974081146,1.1663267568201532,1.6555757709128194,0.0139786010055875,1,45,EARLY,-0.000562941150998,-0.008660633092279,-0.0071883254665915,-0.000562941150998,0.0048066513662148,-0.0217381890616203,True,FLAT
